Name,ID,Genre,Popularity,Followers,Spotify URL,Nationality
Rashid,4RzzS0tS9p2D3IXXYsnOll,,23,880,"<a href=""https://open.spotify.com/artist/4RzzS0tS9p2D3IXXYsnOll"" target=""_blank"">https://open.spotify.com/artist/4RzzS0tS9p2D3IXXYsnOll</a>",Romanian
Tibi Scobiola,4yI1ikqByDGRVEPT7JeMej,,0,28,"<a href=""https://open.spotify.com/artist/4yI1ikqByDGRVEPT7JeMej"" target=""_blank"">https://open.spotify.com/artist/4yI1ikqByDGRVEPT7JeMej</a>",Romanian
Tom Boxer,0Qz06Kvk8662UwwVMpjYet,romanian house,38,35872,"<a href=""https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet"" target=""_blank"">https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet</a>",Romanian
Edward Sanda,2D8tuLHq2d4mctp2WTk62V,romanian pop,41,100542,"<a href=""https://open.spotify.com/artist/2D8tuLHq2d4mctp2WTk62V"" target=""_blank"">https://open.spotify.com/artist/2D8tuLHq2d4mctp2WTk62V</a>",Romanian
Costi,5nlhxXs2Lgr8nH98jC26pw,manele,52,32275,"<a href=""https://open.spotify.com/artist/5nlhxXs2Lgr8nH98jC26pw"" target=""_blank"">https://open.spotify.com/artist/5nlhxXs2Lgr8nH98jC26pw</a>",Romanian
Connect-R,1omKDrKCcMD79tfK8Vb2Hr,manele,49,216172,"<a href=""https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr"" target=""_blank"">https://open.spotify.com/artist/1omKDrKCcMD79tfK8Vb2Hr</a>",Romanian
What's Up,0b9WsUtumqqaRg8uHn3dDm,manele,41,83158,"<a href=""https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm"" target=""_blank"">https://open.spotify.com/artist/0b9WsUtumqqaRg8uHn3dDm</a>",Romanian
Corina,1CIFZBDYwomNEdnBJUnIZD,classic romanian pop,38,34131,"<a href=""https://open.spotify.com/artist/1CIFZBDYwomNEdnBJUnIZD"" target=""_blank"">https://open.spotify.com/artist/1CIFZBDYwomNEdnBJUnIZD</a>",Romanian
DJ Project,1oqThNqOfhev071PvmOwWQ,romanian house,45,174543,"<a href=""https://open.spotify.com/artist/1oqThNqOfhev071PvmOwWQ"" target=""_blank"">https://open.spotify.com/artist/1oqThNqOfhev071PvmOwWQ</a>",Romanian
Andrei Leonte,4vkouYfU3CknIdjpiRsACJ,,5,2850,"<a href=""https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ"" target=""_blank"">https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ</a>",Romanian
Alex Velea,1V4elwsLx3Lz43ma61eySA,manele,53,223091,"<a href=""https://open.spotify.com/artist/1V4elwsLx3Lz43ma61eySA"" target=""_blank"">https://open.spotify.com/artist/1V4elwsLx3Lz43ma61eySA</a>",Romanian
CRBL,6J1tX83VM6Yf5d2Gx79fFP,romanian pop,30,27088,"<a href=""https://open.spotify.com/artist/6J1tX83VM6Yf5d2Gx79fFP"" target=""_blank"">https://open.spotify.com/artist/6J1tX83VM6Yf5d2Gx79fFP</a>",Romanian
Mario Fresh,2vMjgLGSb1lKiHySf3l9lF,romanian pop,45,125934,"<a href=""https://open.spotify.com/artist/2vMjgLGSb1lKiHySf3l9lF"" target=""_blank"">https://open.spotify.com/artist/2vMjgLGSb1lKiHySf3l9lF</a>",Romanian
Maria Ilieva,6cl0Mzx0Mt4XY5NSk89KLx,bulgarian pop,32,20371,"<a href=""https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx"" target=""_blank"">https://open.spotify.com/artist/6cl0Mzx0Mt4XY5NSk89KLx</a>",Romanian
Kanita,5bXGHYmmARo1ixC6mGHIge,albanian pop,36,12428,"<a href=""https://open.spotify.com/artist/5bXGHYmmARo1ixC6mGHIge"" target=""_blank"">https://open.spotify.com/artist/5bXGHYmmARo1ixC6mGHIge</a>",Romanian
O-Zone,5M5PjPSiKeXynM6Ohu350r,eurodance,58,134245,"<a href=""https://open.spotify.com/artist/5M5PjPSiKeXynM6Ohu350r"" target=""_blank"">https://open.spotify.com/artist/5M5PjPSiKeXynM6Ohu350r</a>",Romanian
Keo,5VWiSi6ROTFyo3f5ENrQTT,romanian pop,19,5271,"<a href=""https://open.spotify.com/artist/5VWiSi6ROTFyo3f5ENrQTT"" target=""_blank"">https://open.spotify.com/artist/5VWiSi6ROTFyo3f5ENrQTT</a>",Romanian
Grasu XXL,4BMSu3GY2lP8sH0nmrdgGG,romanian rap,47,201227,"<a href=""https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG"" target=""_blank"">https://open.spotify.com/artist/4BMSu3GY2lP8sH0nmrdgGG</a>",Romanian
MIRA,2nMFC7hWK0haX8ilvRpb59,romanian pop,57,152008,"<a href=""https://open.spotify.com/artist/2nMFC7hWK0haX8ilvRpb59"" target=""_blank"">https://open.spotify.com/artist/2nMFC7hWK0haX8ilvRpb59</a>",Romanian
Cezar,6gQZeZt9Jjt3gbPK58PxwW,,11,590,"<a href=""https://open.spotify.com/artist/6gQZeZt9Jjt3gbPK58PxwW"" target=""_blank"">https://open.spotify.com/artist/6gQZeZt9Jjt3gbPK58PxwW</a>",Romanian
Glance,2vn6hbJeZAYCWTizdSJE1x,,31,438,"<a href=""https://open.spotify.com/artist/2vn6hbJeZAYCWTizdSJE1x"" target=""_blank"">https://open.spotify.com/artist/2vn6hbJeZAYCWTizdSJE1x</a>",Romanian
Dima Trofim,6oDSRt5szYQgujEpsR5rce,,7,713,"<a href=""https://open.spotify.com/artist/6oDSRt5szYQgujEpsR5rce"" target=""_blank"">https://open.spotify.com/artist/6oDSRt5szYQgujEpsR5rce</a>",Romanian
Seredinschi,4NMtBs4MtGabW06bo0JlMN,,8,2281,"<a href=""https://open.spotify.com/artist/4NMtBs4MtGabW06bo0JlMN"" target=""_blank"">https://open.spotify.com/artist/4NMtBs4MtGabW06bo0JlMN</a>",Romanian
ROA,4cYbf45YbZptNISnhay0xH,trap latino,55,61389,"<a href=""https://open.spotify.com/artist/4cYbf45YbZptNISnhay0xH"" target=""_blank"">https://open.spotify.com/artist/4cYbf45YbZptNISnhay0xH</a>",Romanian
Yanka,47TtAnVSjSpmgOz9TRdgpz,,11,132,"<a href=""https://open.spotify.com/artist/47TtAnVSjSpmgOz9TRdgpz"" target=""_blank"">https://open.spotify.com/artist/47TtAnVSjSpmgOz9TRdgpz</a>",Romanian
Speak,4FMubIN9hLd0gLL7e9lXEi,romanian pop,34,29824,"<a href=""https://open.spotify.com/artist/4FMubIN9hLd0gLL7e9lXEi"" target=""_blank"">https://open.spotify.com/artist/4FMubIN9hLd0gLL7e9lXEi</a>",Romanian
Tom Boxer,0Qz06Kvk8662UwwVMpjYet,romanian house,38,35872,"<a href=""https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet"" target=""_blank"">https://open.spotify.com/artist/0Qz06Kvk8662UwwVMpjYet</a>",Romanian
Fly Project,2Rum2rwDio2My0Md24m3Oa,romanian pop,57,128435,"<a href=""https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa"" target=""_blank"">https://open.spotify.com/artist/2Rum2rwDio2My0Md24m3Oa</a>",Romanian
Lora,1ht25I3tgkphYm1HI7wMDq,romanian pop,38,113292,"<a href=""https://open.spotify.com/artist/1ht25I3tgkphYm1HI7wMDq"" target=""_blank"">https://open.spotify.com/artist/1ht25I3tgkphYm1HI7wMDq</a>",Romanian
Adda,1agumxztuF4dLFbIRUsPWH,,0,1915,"<a href=""https://open.spotify.com/artist/1agumxztuF4dLFbIRUsPWH"" target=""_blank"">https://open.spotify.com/artist/1agumxztuF4dLFbIRUsPWH</a>",Romanian
Andrei Leonte,4vkouYfU3CknIdjpiRsACJ,,5,2850,"<a href=""https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ"" target=""_blank"">https://open.spotify.com/artist/4vkouYfU3CknIdjpiRsACJ</a>",Romanian
Adrian Sina,0Fkl69O6uKM9lTIX9aIKpj,romanian pop,33,25052,"<a href=""https://open.spotify.com/artist/0Fkl69O6uKM9lTIX9aIKpj"" target=""_blank"">https://open.spotify.com/artist/0Fkl69O6uKM9lTIX9aIKpj</a>",Romanian
Irina Loghin,3MOeFK0Be57Mi1x5oLCfuL,muzica ardeleneasca,26,8552,"<a href=""https://open.spotify.com/artist/3MOeFK0Be57Mi1x5oLCfuL"" target=""_blank"">https://open.spotify.com/artist/3MOeFK0Be57Mi1x5oLCfuL</a>",Romanian
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,82,8296764,"<a href=""https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1"" target=""_blank"">https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1</a>",Spanish
Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,cantautor,75,7562253,"<a href=""https://open.spotify.com/artist/5sUrlPAHlS9NEirDB8SEbF"" target=""_blank"">https://open.spotify.com/artist/5sUrlPAHlS9NEirDB8SEbF</a>",Spanish
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,dance pop,78,11070123,"<a href=""https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw"" target=""_blank"">https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw</a>",Spanish
Shakira,0EmeFodog0BfCgMzAIvKQp,colombian pop,86,34323288,"<a href=""https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp"" target=""_blank"">https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp</a>",Spanish
Pablo Alborán,5M9Bb4adKAgrOFOhc05Y50,latin arena pop,74,5085356,"<a href=""https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50"" target=""_blank"">https://open.spotify.com/artist/5M9Bb4adKAgrOFOhc05Y50</a>",Spanish
Malú,3TLGNOdp1UWYMnV5XG9HkR,latin arena pop,60,1687759,"<a href=""https://open.spotify.com/artist/3TLGNOdp1UWYMnV5XG9HkR"" target=""_blank"">https://open.spotify.com/artist/3TLGNOdp1UWYMnV5XG9HkR</a>",Spanish
David Bisbal,5gOJTI4TusSENizxhcG7jB,latin arena pop,70,4594486,"<a href=""https://open.spotify.com/artist/5gOJTI4TusSENizxhcG7jB"" target=""_blank"">https://open.spotify.com/artist/5gOJTI4TusSENizxhcG7jB</a>",Spanish
Ana Torroja,5YekZn3GGnPIURNA6RG124,latin arena pop,59,743857,"<a href=""https://open.spotify.com/artist/5YekZn3GGnPIURNA6RG124"" target=""_blank"">https://open.spotify.com/artist/5YekZn3GGnPIURNA6RG124</a>",Spanish
Julio Iglesias,4etuCZVdP8yiNPn4xf0ie5,latin pop,71,3074125,"<a href=""https://open.spotify.com/artist/4etuCZVdP8yiNPn4xf0ie5"" target=""_blank"">https://open.spotify.com/artist/4etuCZVdP8yiNPn4xf0ie5</a>",Spanish
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,63,807617,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spanish
Manu Chao,6wH6iStAh4KIaWfuhf0NYM,latin alternative,72,1784628,"<a href=""https://open.spotify.com/artist/6wH6iStAh4KIaWfuhf0NYM"" target=""_blank"">https://open.spotify.com/artist/6wH6iStAh4KIaWfuhf0NYM</a>",Spanish
Antonio Orozco,1ADdpen72RPuafRcv0YRBf,pop flamenco,59,1377608,"<a href=""https://open.spotify.com/artist/1ADdpen72RPuafRcv0YRBf"" target=""_blank"">https://open.spotify.com/artist/1ADdpen72RPuafRcv0YRBf</a>",Spanish
Mecano,5BMgsAFg8rZQc3tqs5BB8G,cantautor,67,1850435,"<a href=""https://open.spotify.com/artist/5BMgsAFg8rZQc3tqs5BB8G"" target=""_blank"">https://open.spotify.com/artist/5BMgsAFg8rZQc3tqs5BB8G</a>",Spanish
Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,dance pop,80,9288693,"<a href=""https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb"" target=""_blank"">https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb</a>",Spanish
Los Secretos,2KEDbpUlz9nwtGywHT4gyf,cantautor,54,466324,"<a href=""https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf"" target=""_blank"">https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf</a>",Spanish
La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,latin arena pop,75,3990121,"<a href=""https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC"" target=""_blank"">https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC</a>",Spanish
Melendi,1EXjXQpDx2pROygh8zvHs4,spanish pop,75,3996159,"<a href=""https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4"" target=""_blank"">https://open.spotify.com/artist/1EXjXQpDx2pROygh8zvHs4</a>",Spanish
Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,cantautor,60,750792,"<a href=""https://open.spotify.com/artist/6J6yx1t3nwIDyPXk5xa7O8"" target=""_blank"">https://open.spotify.com/artist/6J6yx1t3nwIDyPXk5xa7O8</a>",Spanish
Joaquín Sabina,4aeIWo5CMF1uRmqgJdwkZW,cantautor,68,3101015,"<a href=""https://open.spotify.com/artist/4aeIWo5CMF1uRmqgJdwkZW"" target=""_blank"">https://open.spotify.com/artist/4aeIWo5CMF1uRmqgJdwkZW</a>",Spanish
Vanesa Martín,5kSJMVPcTITrSZxTrHllVN,latin arena pop,63,1154544,"<a href=""https://open.spotify.com/artist/5kSJMVPcTITrSZxTrHllVN"" target=""_blank"">https://open.spotify.com/artist/5kSJMVPcTITrSZxTrHllVN</a>",Spanish
Nino Bravo,03zz3zpyV15ZGw1cgjZ7tj,cantautor,56,909766,"<a href=""https://open.spotify.com/artist/03zz3zpyV15ZGw1cgjZ7tj"" target=""_blank"">https://open.spotify.com/artist/03zz3zpyV15ZGw1cgjZ7tj</a>",Spanish
Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,latin alternative,70,1676811,"<a href=""https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5"" target=""_blank"">https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5</a>",Spanish
Raphael Gualazzi,6hu9cUsJDFg2kUkAAjOepA,,40,56537,"<a href=""https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA"" target=""_blank"">https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA</a>",Spanish
Fangoria,7CJiKj8TrQSms0WSCKbHm4,latin arena pop,49,267068,"<a href=""https://open.spotify.com/artist/7CJiKj8TrQSms0WSCKbHm4"" target=""_blank"">https://open.spotify.com/artist/7CJiKj8TrQSms0WSCKbHm4</a>",Spanish
Aitana,7eLcDZDYHXZCebtQmVFL25,latin talent show,74,3060817,"<a href=""https://open.spotify.com/artist/7eLcDZDYHXZCebtQmVFL25"" target=""_blank"">https://open.spotify.com/artist/7eLcDZDYHXZCebtQmVFL25</a>",Spanish
Camaron De La Isla,5MnhtFXEfqi637k6NfKuZI,cante flamenco,52,431620,"<a href=""https://open.spotify.com/artist/5MnhtFXEfqi637k6NfKuZI"" target=""_blank"">https://open.spotify.com/artist/5MnhtFXEfqi637k6NfKuZI</a>",Spanish
Los Del Rio,2JXn03fudjyRkQ1Ye9f5rk,tropical,58,64518,"<a href=""https://open.spotify.com/artist/2JXn03fudjyRkQ1Ye9f5rk"" target=""_blank"">https://open.spotify.com/artist/2JXn03fudjyRkQ1Ye9f5rk</a>",Spanish
Heroes Del Silencio,3qAPxVwIQRBuz5ImPUxpZT,latin alternative,68,2668939,"<a href=""https://open.spotify.com/artist/3qAPxVwIQRBuz5ImPUxpZT"" target=""_blank"">https://open.spotify.com/artist/3qAPxVwIQRBuz5ImPUxpZT</a>",Spanish
La Quinta Estacion,7FZj349hdLfD6qzXkJLuAh,latin arena pop,69,3056765,"<a href=""https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh"" target=""_blank"">https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh</a>",Spanish
Bunbury,4uqzzJg3ww5eH7IgGV7DMT,latin alternative,71,2672465,"<a href=""https://open.spotify.com/artist/4uqzzJg3ww5eH7IgGV7DMT"" target=""_blank"">https://open.spotify.com/artist/4uqzzJg3ww5eH7IgGV7DMT</a>",Spanish
Juanes,0UWZUmn7sybxMCqrw9tGa7,colombian pop,76,4854362,"<a href=""https://open.spotify.com/artist/0UWZUmn7sybxMCqrw9tGa7"" target=""_blank"">https://open.spotify.com/artist/0UWZUmn7sybxMCqrw9tGa7</a>",Spanish
Daniele De Martino,7M25HFMD4OHeS6N1UJpAuL,neomelodici,45,174751,"<a href=""https://open.spotify.com/artist/7M25HFMD4OHeS6N1UJpAuL"" target=""_blank"">https://open.spotify.com/artist/7M25HFMD4OHeS6N1UJpAuL</a>",Spanish
Amaia Montero,4LbuSjHhhAddvN44qXpRJo,latin arena pop,60,1266028,"<a href=""https://open.spotify.com/artist/4LbuSjHhhAddvN44qXpRJo"" target=""_blank"">https://open.spotify.com/artist/4LbuSjHhhAddvN44qXpRJo</a>",Spanish
Rosario Miraggio,6cgXJIXcmKYb9R73a09qaD,canzone napoletana,50,143572,"<a href=""https://open.spotify.com/artist/6cgXJIXcmKYb9R73a09qaD"" target=""_blank"">https://open.spotify.com/artist/6cgXJIXcmKYb9R73a09qaD</a>",Spanish
Renga Nek,17bIH0Lk8uD4mqjyHqmfb2,,37,5706,"<a href=""https://open.spotify.com/artist/17bIH0Lk8uD4mqjyHqmfb2"" target=""_blank"">https://open.spotify.com/artist/17bIH0Lk8uD4mqjyHqmfb2</a>",Spanish
La Fuga,5YyScSZOuBHpoFhGvHFedc,latin rock,52,331494,"<a href=""https://open.spotify.com/artist/5YyScSZOuBHpoFhGvHFedc"" target=""_blank"">https://open.spotify.com/artist/5YyScSZOuBHpoFhGvHFedc</a>",Spanish
Sergio Dalma,7x6XYw3yCC67Pizi4o0wvZ,latin arena pop,55,806399,"<a href=""https://open.spotify.com/artist/7x6XYw3yCC67Pizi4o0wvZ"" target=""_blank"">https://open.spotify.com/artist/7x6XYw3yCC67Pizi4o0wvZ</a>",Spanish
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,latin hip hop,56,556145,"<a href=""https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ"" target=""_blank"">https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ</a>",Spanish
El Canto Del Loco,5RK6c1tyaKpwcDpbgCGNgj,latin arena pop,64,1047825,"<a href=""https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj"" target=""_blank"">https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj</a>",Spanish
Raphael Gualazzi,6hu9cUsJDFg2kUkAAjOepA,,40,56537,"<a href=""https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA"" target=""_blank"">https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA</a>",Spanish
El Sueño de Morfeo,2BObknRAxgoXmrf6MkO7VR,latin arena pop,46,302026,"<a href=""https://open.spotify.com/artist/2BObknRAxgoXmrf6MkO7VR"" target=""_blank"">https://open.spotify.com/artist/2BObknRAxgoXmrf6MkO7VR</a>",Spanish
Luz Casal,1HUbv0v2f9HNE6qIbB35El,cantautor,52,362071,"<a href=""https://open.spotify.com/artist/1HUbv0v2f9HNE6qIbB35El"" target=""_blank"">https://open.spotify.com/artist/1HUbv0v2f9HNE6qIbB35El</a>",Spanish
Niña Pastori,6UelqIK8qwhWFc2f6nSEh8,flamenco,59,796792,"<a href=""https://open.spotify.com/artist/6UelqIK8qwhWFc2f6nSEh8"" target=""_blank"">https://open.spotify.com/artist/6UelqIK8qwhWFc2f6nSEh8</a>",Spanish
Antonio Carmona,1YVEF2N8QHkkQ84LM51Xyo,flamenco,55,133569,"<a href=""https://open.spotify.com/artist/1YVEF2N8QHkkQ84LM51Xyo"" target=""_blank"">https://open.spotify.com/artist/1YVEF2N8QHkkQ84LM51Xyo</a>",Spanish
Diego Torres,0LALueHEQunQ2d61fXGeZh,latin pop,65,2230611,"<a href=""https://open.spotify.com/artist/0LALueHEQunQ2d61fXGeZh"" target=""_blank"">https://open.spotify.com/artist/0LALueHEQunQ2d61fXGeZh</a>",Spanish
Kiko Veneno,5TDssiSO1YPd3BINGZx3XP,cantautor,50,87826,"<a href=""https://open.spotify.com/artist/5TDssiSO1YPd3BINGZx3XP"" target=""_blank"">https://open.spotify.com/artist/5TDssiSO1YPd3BINGZx3XP</a>",Spanish
Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,latin alternative,70,1676811,"<a href=""https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5"" target=""_blank"">https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5</a>",Spanish
Marta Sánchez,368rTiMKMrz3b03az6B14w,latin pop,63,466240,"<a href=""https://open.spotify.com/artist/368rTiMKMrz3b03az6B14w"" target=""_blank"">https://open.spotify.com/artist/368rTiMKMrz3b03az6B14w</a>",Spanish
La Unión,2Ax9wZpdlg4r2zkc3pcI8U,cantautor,59,606697,"<a href=""https://open.spotify.com/artist/2Ax9wZpdlg4r2zkc3pcI8U"" target=""_blank"">https://open.spotify.com/artist/2Ax9wZpdlg4r2zkc3pcI8U</a>",Spanish
Los Ronaldos,1OTnb625gMBm5NsLYAdUEm,spanish new wave,52,137529,"<a href=""https://open.spotify.com/artist/1OTnb625gMBm5NsLYAdUEm"" target=""_blank"">https://open.spotify.com/artist/1OTnb625gMBm5NsLYAdUEm</a>",Spanish
El Último De La Fila,2jMYTBTCSNYaCYy54mLc6I,cantautor,57,530481,"<a href=""https://open.spotify.com/artist/2jMYTBTCSNYaCYy54mLc6I"" target=""_blank"">https://open.spotify.com/artist/2jMYTBTCSNYaCYy54mLc6I</a>",Spanish
Rocío Jurado,1FlYevYLENR3IMgMlnMvf9,cancion melodica,50,497220,"<a href=""https://open.spotify.com/artist/1FlYevYLENR3IMgMlnMvf9"" target=""_blank"">https://open.spotify.com/artist/1FlYevYLENR3IMgMlnMvf9</a>",Spanish
Andy & Lucas,4dqi10p8S91S2ChvcWsi1L,latin pop,57,938905,"<a href=""https://open.spotify.com/artist/4dqi10p8S91S2ChvcWsi1L"" target=""_blank"">https://open.spotify.com/artist/4dqi10p8S91S2ChvcWsi1L</a>",Spanish
El Barrio,0fM3rWsshliRFUmJlBP6QZ,pop flamenco,63,1235565,"<a href=""https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ"" target=""_blank"">https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ</a>",Spanish
Los Nuevos Rebeldes,3OFZZxPrO2uYjDVglqTwEr,corrido,59,605576,"<a href=""https://open.spotify.com/artist/3OFZZxPrO2uYjDVglqTwEr"" target=""_blank"">https://open.spotify.com/artist/3OFZZxPrO2uYjDVglqTwEr</a>",Spanish
Sergio Dalma,7x6XYw3yCC67Pizi4o0wvZ,latin arena pop,55,806399,"<a href=""https://open.spotify.com/artist/7x6XYw3yCC67Pizi4o0wvZ"" target=""_blank"">https://open.spotify.com/artist/7x6XYw3yCC67Pizi4o0wvZ</a>",Spanish
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,63,807617,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spanish
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,latin hip hop,56,556145,"<a href=""https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ"" target=""_blank"">https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ</a>",Spanish
Rozalén,5soMpG6E6oApEiCZgrWeVz,cantautor,63,851110,"<a href=""https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz"" target=""_blank"">https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz</a>",Spanish
Hombres G,60uh2KYYSCqAgJNxcU4DA0,latin alternative,72,4409523,"<a href=""https://open.spotify.com/artist/60uh2KYYSCqAgJNxcU4DA0"" target=""_blank"">https://open.spotify.com/artist/60uh2KYYSCqAgJNxcU4DA0</a>",Spanish
Antonio Flores,6GwZIG7UlxQR6n9kO8QlV6,cantautor,50,232646,"<a href=""https://open.spotify.com/artist/6GwZIG7UlxQR6n9kO8QlV6"" target=""_blank"">https://open.spotify.com/artist/6GwZIG7UlxQR6n9kO8QlV6</a>",Spanish
José Mercé,6NBtDetHmZLHdA42Ln7btk,,0,4,"<a href=""https://open.spotify.com/artist/6NBtDetHmZLHdA42Ln7btk"" target=""_blank"">https://open.spotify.com/artist/6NBtDetHmZLHdA42Ln7btk</a>",Spanish
Fuel Fandango,1MbqzxZvHtdClX1cBKU2OG,pop electronico,39,112551,"<a href=""https://open.spotify.com/artist/1MbqzxZvHtdClX1cBKU2OG"" target=""_blank"">https://open.spotify.com/artist/1MbqzxZvHtdClX1cBKU2OG</a>",Spanish
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,63,807617,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spanish
Raphael Gualazzi,6hu9cUsJDFg2kUkAAjOepA,,40,56537,"<a href=""https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA"" target=""_blank"">https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA</a>",Spanish
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,latin hip hop,56,556145,"<a href=""https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ"" target=""_blank"">https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ</a>",Spanish
Pablomora,2LxkwydUNBhXwwSb3fFA9x,spanish pop,46,73580,"<a href=""https://open.spotify.com/artist/2LxkwydUNBhXwwSb3fFA9x"" target=""_blank"">https://open.spotify.com/artist/2LxkwydUNBhXwwSb3fFA9x</a>",Spanish
Miguel Bosé,7mWCSSOYqm4E9mB7V4ot6S,latin pop,70,2818738,"<a href=""https://open.spotify.com/artist/7mWCSSOYqm4E9mB7V4ot6S"" target=""_blank"">https://open.spotify.com/artist/7mWCSSOYqm4E9mB7V4ot6S</a>",Spanish
La Quinta Estacion,7FZj349hdLfD6qzXkJLuAh,latin arena pop,69,3056765,"<a href=""https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh"" target=""_blank"">https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh</a>",Spanish
Dvicio,2KxjMGXFgX1vt9grpbD3xI,latin arena pop,56,1181193,"<a href=""https://open.spotify.com/artist/2KxjMGXFgX1vt9grpbD3xI"" target=""_blank"">https://open.spotify.com/artist/2KxjMGXFgX1vt9grpbD3xI</a>",Spanish
Café Quijano,2ECP3nWC88LaFz4oQzTo3Z,cantautor,56,435999,"<a href=""https://open.spotify.com/artist/2ECP3nWC88LaFz4oQzTo3Z"" target=""_blank"">https://open.spotify.com/artist/2ECP3nWC88LaFz4oQzTo3Z</a>",Spanish
Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,cantautor,60,164806,"<a href=""https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC"" target=""_blank"">https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC</a>",Spanish
